,AT1G01370,AT1G02610,AT1G02730,AT1G02870,AT1G02900,AT1G03360,AT1G03470,AT1G03660,AT1G03780,AT1G04020,AT1G04760,AT1G04870,AT1G04900,AT1G05440,AT1G06350,AT1G07070,AT1G07370,AT1G07780,AT1G08260,AT1G08560,AT1G08580,AT1G08800,AT1G09830,AT1G09970,AT1G10370,AT1G10490,AT1G11220,AT1G12080,AT1G12750,AT1G13330,AT1G13730,AT1G14060,AT1G14260,AT1G14410,AT1G15250,AT1G15390,AT1G15480,AT1G15700,AT1G16330,AT1G16350,AT1G16370,AT1G16630,AT1G17850,AT1G18300,AT1G18650,AT1G18850,AT1G19950,AT1G19990,AT1G20610,AT1G20816,AT1G22880,AT1G23100,AT1G23280,AT1G23410,AT1G23790,AT1G24310,AT1G26100,AT1G26520,AT1G26760,AT1G26800,AT1G26840,AT1G26960,AT1G27680,AT1G27850,AT1G29980,AT1G30135,AT1G30320,AT1G30700,AT1G30720,AT1G31650,AT1G32170,AT1G32940,AT1G33600,AT1G34355,AT1G44100,AT1G44110,AT1G47210,AT1G47530,AT1G47670,AT1G47820,AT1G48460,AT1G48630,AT1G48920,AT1G49032,AT1G49870,AT1G49910,AT1G50110,AT1G50490,AT1G50920,AT1G51405,AT1G52160,AT1G52565,AT1G52930,AT1G53560,AT1G54310,AT1G54690,AT1G55205,AT1G56050,AT1G56110,AT1G60080,AT1G60640,AT1G60850,AT1G61990,AT1G62150,AT1G62990,AT1G63660,AT1G64060,AT1G64185,AT1G64490,AT1G64880,AT1G64970,AT1G65845,AT1G66250,AT1G66620,AT1G67070,AT1G67320,AT1G67330,AT1G67630,AT1G68450,AT1G68990,AT1G69930,AT1G72250,AT1G73260,AT1G74560,AT1G74710,AT1G75060,AT1G76185,AT1G76310,AT1G76780,AT1G77030,AT1G77550,AT1G78320,AT1G78650,AT1G79150,AT1G79410,AT1G79560,AT1G79880,AT1G80160,AT1G80170,AT1G80180,AT1G80190,AT1G80270,AT1G80720,AT2G01120,AT2G01290,AT2G03090,AT2G03505,AT2G03830,AT2G04030,AT2G07690,AT2G11910,AT2G12646,AT2G14860,AT2G15000,AT2G15680,AT2G16005,AT2G16270,AT2G16440,AT2G16570,AT2G16650,AT2G16660,AT2G16780,AT2G17620,AT2G18220,AT2G18860,AT2G18900,AT2G19385,AT2G19670,AT2G20490,AT2G20560,AT2G20590,AT2G20880,AT2G20980,AT2G21370,AT2G21440,AT2G21790,AT2G22400,AT2G23050,AT2G24400,AT2G24440,AT2G24970,AT2G25355,AT2G25880,AT2G26380,AT2G26760,AT2G26860,AT2G27775,AT2G27840,AT2G28000,AT2G28620,AT2G29460,AT2G29470,AT2G29540,AT2G29570,AT2G29680,AT2G30280,AT2G30860,AT2G31060,AT2G31410,AT2G31970,AT2G32060,AT2G32230,AT2G32240,AT2G32270,AT2G33210,AT2G33310,AT2G33400,AT2G33430,AT2G33560,AT2G33830,AT2G33847,AT2G34190,AT2G34357,AT2G34450,AT2G34570,AT2G34920,AT2G35710,AT2G35770,AT2G36290,AT2G36630,AT2G37100,AT2G37190,AT2G37400,AT2G37420,AT2G37510,AT2G37600,AT2G37640,AT2G37690,AT2G37790,AT2G37860,AT2G37990,AT2G38070,AT2G38240,AT2G38250,AT2G38800,AT2G39140,AT2G39795,AT2G40085,AT2G40360,AT2G40550,AT2G40700,AT2G41450,AT2G42110,AT2G42710,AT2G42740,AT2G43110,AT2G43650,AT2G44040,AT2G44130,AT2G44190,AT2G44450,AT2G44580,AT2G45280,AT2G46740,AT2G47400,AT2G47500,AT2G47920,AT2G47990,AT3G02120,AT3G02640,AT3G02820,AT3G02920,AT3G03060,AT3G03130,AT3G03920,AT3G04020,AT3G05060,AT3G05165,AT3G05330,AT3G05910,AT3G06530,AT3G06680,AT3G06730,AT3G06840,AT3G07050,AT3G07500,AT3G07750,AT3G07770,AT3G07870,AT3G09430,AT3G09720,AT3G10050,AT3G10110,AT3G10530,AT3G10610,AT3G10690,AT3G10740,AT3G10880,AT3G11520,AT3G11600,AT3G11930,AT3G12170,AT3G12270,AT3G12530,AT3G12870,AT3G13160,AT3G13230,AT3G13510,AT3G13650,AT3G13940,AT3G14190,AT3G14390,AT3G14440,AT3G14690,AT3G14740,AT3G14770,AT3G15000,AT3G15240,AT3G15357,AT3G15550,AT3G16220,AT3G16800,AT3G16810,AT3G17790,AT3G18130,AT3G18510,AT3G18600,AT3G19360,AT3G19615,AT3G20240,AT3G20330,AT3G21300,AT3G21480,AT3G21540,AT3G21710,AT3G22310,AT3G22660,AT3G23560,AT3G23620,AT3G23830,AT3G23940,AT3G23990,AT3G24890,AT3G25100,AT3G25290,AT3G25430,AT3G25930,AT3G25940,AT3G25970,AT3G25980,AT3G26050,AT3G26410,AT3G26440,AT3G27060,AT3G27120,AT3G27280,AT3G27640,AT3G27960,AT3G28550,AT3G29280,AT3G43430,AT3G44750,AT3G46210,AT3G46940,AT3G48160,AT3G48510,AT3G48520,AT3G49180,AT3G49320,AT3G49470,AT3G49780,AT3G49990,AT3G51280,AT3G51800,AT3G52110,AT3G52115,AT3G52170,AT3G52390,AT3G52630,AT3G52910,AT3G53190,AT3G53460,AT3G53570,AT3G54420,AT3G54560,AT3G54710,AT3G55605,AT3G55660,AT3G55950,AT3G56070,AT3G56100,AT3G56240,AT3G56400,AT3G56990,AT3G57150,AT3G57860,AT3G57880,AT3G58470,AT3G58650,AT3G58660,AT3G58700,AT3G59670,AT3G60660,AT3G61100,AT3G62300,AT3G62460,AT3G62530,AT3G63210,AT3G63380,AT4G00020,AT4G00620,AT4G01270,AT4G01550,AT4G01730,AT4G01990,AT4G02060,AT4G02220,AT4G02800,AT4G04460,AT4G05190,AT4G08590,AT4G09060,AT4G09730,AT4G10450,AT4G10500,AT4G12450,AT4G12540,AT4G12600,AT4G13100,AT4G13170,AT4G13850,AT4G15140,AT4G15300,AT4G15340,AT4G15770,AT4G15830,AT4G15850,AT4G16141,AT4G16630,AT4G17000,AT4G17340,AT4G17560,AT4G19710,AT4G20020,AT4G20325,AT4G20860,AT4G21070,AT4G21140,AT4G21270,AT4G22214,AT4G22610,AT4G22758,AT4G22860,AT4G22910,AT4G23800,AT4G24770,AT4G25340,AT4G25630,AT4G25730,AT4G25890,AT4G26110,AT4G26660,AT4G26701,AT4G26780,AT4G26890,AT4G26960,AT4G27490,AT4G28310,AT4G28450,AT4G28510,AT4G28940,AT4G29170,AT4G29930,AT4G30800,AT4G30860,AT4G30930,AT4G31120,AT4G31360,AT4G31400,AT4G31670,AT4G31840,AT4G32460,AT4G32520,AT4G32830,AT4G33260,AT4G33270,AT4G33495,AT4G34510,AT4G35050,AT4G35060,AT4G35620,AT4G35730,AT4G36150,AT4G36680,AT4G37490,AT4G37530,AT4G37660,AT4G37910,AT4G37920,AT4G38100,AT4G38890,AT4G39380,AT4G39780,AT5G01200,AT5G01420,AT5G01910,AT5G02050,AT5G02540,AT5G02820,AT5G03610,AT5G05510,AT5G05640,AT5G05740,AT5G06150,AT5G06550,AT5G07380,AT5G08180,AT5G08565,AT5G08620,AT5G08780,AT5G09440,AT5G10390,AT5G10400,AT5G11240,AT5G11450,AT5G12220,AT5G12880,AT5G13060,AT5G13080,AT5G13510,AT5G13520,AT5G13840,AT5G14000,AT5G14060,AT5G14520,AT5G15510,AT5G15520,AT5G15750,AT5G16250,AT5G16750,AT5G17670,AT5G17760,AT5G18550,AT5G18810,AT5G19130,AT5G19240,AT5G20600,AT5G20830,AT5G20850,AT5G21970,AT5G22100,AT5G22545,AT5G22650,AT5G23300,AT5G23310,AT5G23420,AT5G24030,AT5G24580,AT5G25090,AT5G25360,AT5G25475,AT5G25580,AT5G26180,AT5G26340,AT5G26670,AT5G26742,AT5G27120,AT5G27330,AT5G27550,AT5G35400,AT5G36180,AT5G38300,AT5G38720,AT5G39550,AT5G39580,AT5G39610,AT5G39670,AT5G39850,AT5G40160,AT5G40480,AT5G41650,AT5G41880,AT5G42010,AT5G42330,AT5G44040,AT5G44635,AT5G45700,AT5G46160,AT5G46280,AT5G47740,AT5G48175,AT5G48310,AT5G48360,AT5G48460,AT5G48657,AT5G48820,AT5G49160,AT5G49560,AT5G49690,AT5G49700,AT5G50740,AT5G51060,AT5G51600,AT5G52220,AT5G52470,AT5G52640,AT5G54290,AT5G54780,AT5G54890,AT5G54910,AT5G55280,AT5G55520,AT5G55830,AT5G55920,AT5G56090,AT5G56120,AT5G56530,AT5G56740,AT5G57010,AT5G57170,AT5G57280,AT5G57710,AT5G57980,AT5G59870,AT5G60670,AT5G60730,AT5G60870,AT5G61000,AT5G61030,AT5G61130,AT5G61890,AT5G62190,AT5G62440,AT5G63960,AT5G64100,AT5G64240,AT5G64420,AT5G65140,AT5G65840,AT5G65870,AT5G66052,AT5G66230,AT5G66820,AT5G67270,AT5G67520,ATMG00516,ATMG00560
wt_1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,1.24719923139149,0.0,6.23599615695744,0.0,0.0,0.0,24.9439846278298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74159769417446,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49439846278298,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49439846278298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48319538834893,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23599615695744,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,7.48319538834893,0.0,0.0,17.4607892394808,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98879692556595,0.0,0.0,1.24719923139149,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,9.97759385113191,0.0,0.0,1.24719923139149,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49439846278298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,2.49439846278298,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,4.98879692556595,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,2.49439846278298,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74159769417446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49439846278298,0.0,0.0,23.696785396438305,0.0,0.0,0.0,0.0,7.48319538834893,1.24719923139149,0.0,0.0,0.0,12.4719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,8.73039461974042,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49439846278298,0.0,0.0,0.0,4.98879692556595,0.0,0.0,0.0,0.0,0.0,0.0,6.23599615695744,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,2.49439846278298,1.24719923139149,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,3.74159769417446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98879692556595,1.24719923139149,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,1.24719923139149,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98879692556595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74159769417446,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,3.74159769417446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24719923139149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wt_1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275879901505268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275879901505268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275879901505268,0.0,0.0,5.275879901505268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275879901505268,0.3517253267670173,0.0,0.0,0.0,0.0,0.0,15.8276397045158,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.189699753763199,2.6379399507526298,0.0,0.0,5.275879901505268,0.0,0.0,2.6379399507526298,2.6379399507526298,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,5.275879901505268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,2.6379399507526298,2.6379399507526298,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,2.6379399507526298,0.0,0.0,0.0,2.6379399507526298,2.6379399507526298,0.0,5.275879901505268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,2.6379399507526298,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275879901505268,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9138198522579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9138198522579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,7.9138198522579,0.0,0.0,0.0,0.0,0.0,0.0,2.6379399507526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9138198522579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wt_1007,0.0,0.0,4.9144134564749296,9.828826912949859,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,9.828826912949859,0.0,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,4.9144134564749296,0.0,0.0,0.0,9.828826912949859,0.0,4.9144134564749296,4.9144134564749296,4.9144134564749296,4.9144134564749296,0.0,0.0,9.828826912949859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,4.9144134564749296,9.828826912949859,0.0,9.828826912949859,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,0.0,4.9144134564749296,0.0,93.3738556730237,63.8873749341741,0.0,0.0,0.0,0.0,152.346817150723,34.400894195324504,0.0,0.0,4.9144134564749296,9.828826912949859,0.0,0.0,9.828826912949859,9.828826912949859,0.0,29.4864807388496,4.9144134564749296,4.9144134564749296,19.6576538258997,0.0,0.0,0.0,9.828826912949859,0.0,0.0,0.0,19.6576538258997,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,24.5720672823746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5720672823746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.828826912949859,4.9144134564749296,0.0,0.0,9.828826912949859,9.828826912949859,0.0,14.7432403694248,0.0,39.3153076517994,0.0,0.0,19.6576538258997,0.0,0.0,4.9144134564749296,0.0,0.0,4.9144134564749296,4.9144134564749296,4.9144134564749296,0.0,4.9144134564749296,0.0,4.9144134564749296,9.828826912949859,4.9144134564749296,9.828826912949859,0.0,0.0,4.9144134564749296,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,4.9144134564749296,19.6576538258997,14.7432403694248,14.7432403694248,0.0,9.828826912949859,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,4.9144134564749296,4.9144134564749296,0.0,49.1441345647493,4.9144134564749296,0.0,0.0,4.9144134564749296,0.0,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,9.828826912949859,4.9144134564749296,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,0.0,206.40536517194698,4.9144134564749296,0.0,4.9144134564749296,14.7432403694248,0.0,4.9144134564749296,19.6576538258997,0.0,14.7432403694248,4.9144134564749296,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,4.9144134564749296,9.828826912949859,0.0,0.0,0.0,9.828826912949859,4.9144134564749296,9.828826912949859,4.9144134564749296,14.7432403694248,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,4.9144134564749296,39.3153076517994,19.6576538258997,0.0,0.0,4.9144134564749296,0.0,44.229721108274404,0.0,0.0,0.0,0.0,0.0,0.0,24.5720672823746,0.0,0.0,4.9144134564749296,0.0,0.0,14.7432403694248,0.0,0.0,0.0,9.828826912949859,4.9144134564749296,0.0,58.9729614776992,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,4.9144134564749296,4.9144134564749296,0.0,0.0,4.9144134564749296,4.9144134564749296,14.7432403694248,0.0,0.0,0.0,0.0,19.6576538258997,0.0,9.828826912949859,0.0,0.0,0.0,0.0,0.0,34.400894195324504,4.9144134564749296,9.828826912949859,0.0,0.0,4.9144134564749296,4.9144134564749296,0.0,0.0,4.9144134564749296,9.828826912949859,9.828826912949859,4.9144134564749296,0.0,4.9144134564749296,98.2882691294986,29.4864807388496,58.9729614776992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,49.1441345647493,9.828826912949859,9.828826912949859,0.0,0.0,0.0,0.0,0.0,9.828826912949859,4.9144134564749296,14.7432403694248,0.0,24.5720672823746,14.7432403694248,0.0,0.0,4.9144134564749296,0.0,0.0,4.9144134564749296,4.9144134564749296,0.0,0.0,9.828826912949859,4.9144134564749296,4.9144134564749296,0.0,0.0,63.8873749341741,0.0,9.828826912949859,0.0,0.0,19.6576538258997,0.0,4.9144134564749296,9.828826912949859,0.0,19.6576538258997,39.3153076517994,0.0,0.0,4.9144134564749296,4.9144134564749296,4.9144134564749296,19.6576538258997,0.0,0.0,0.0,9.828826912949859,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,14.7432403694248,0.0,0.0,0.0,4.9144134564749296,4.9144134564749296,24.5720672823746,0.0,0.0,0.0,103.202682585974,0.0,39.3153076517994,132.689163324823,4.9144134564749296,0.0,0.0,0.0,0.0,4.9144134564749296,14.7432403694248,4.9144134564749296,0.0,4.9144134564749296,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,19.6576538258997,58.9729614776992,24.5720672823746,39.3153076517994,34.400894195324504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.828826912949859,4.9144134564749296,0.0,0.0,0.0,24.5720672823746,0.0,14.7432403694248,9.828826912949859,4.9144134564749296,0.0,0.0,103.202682585974,0.0,9.828826912949859,9.828826912949859,9.828826912949859,9.828826912949859,0.0,0.0,4.9144134564749296,4.9144134564749296,0.0,9.828826912949859,0.0,4.9144134564749296,0.0,0.0,0.0,29.4864807388496,0.0,9.828826912949859,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,0.0,19.6576538258997,0.0,4.9144134564749296,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,34.400894195324504,0.0,0.0,0.0,0.0,0.0,9.828826912949859,9.828826912949859,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,14.7432403694248,4.9144134564749296,9.828826912949859,4.9144134564749296,9.828826912949859,14.7432403694248,14.7432403694248,0.0,88.45944221654871,4.9144134564749296,0.0,0.0,0.0,0.0,4.9144134564749296,0.0,9.828826912949859,0.0,0.0,0.0,4.9144134564749296,0.0,78.63061530359892,0.0,0.0,0.0,0.0,4.9144134564749296,39.3153076517994,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,19.6576538258997,14.7432403694248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,4.9144134564749296,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,14.7432403694248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6576538258997,0.0,0.0,0.0,39.3153076517994,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.828826912949859,0.0,4.9144134564749296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9144134564749296,63.8873749341741,4.9144134564749296,0.0,0.0,4.9144134564749296,19.6576538258997,0.0,9.828826912949859,29.4864807388496,0.0,0.0,0.0,9.828826912949859,0.0,0.0,4.9144134564749296,0.0,0.0,0.0,4.9144134564749296,0.0,0.0,0.0
